experiment,variant,instance,seed,time_s,value
sensitivity,sens_rho075,LK_800_08,1,1.240,4146
sensitivity,sens_rho075,LK_800_08,1,1.580,4147
sensitivity,sens_rho075,LK_800_08,1,1.930,4150
sensitivity,sens_rho075,LK_800_08,1,2.620,4151
sensitivity,sens_rho075,LK_800_08,1,3.660,4152
sensitivity,sens_rho075,LK_800_08,1,4.350,4153
sensitivity,sens_rho075,LK_800_08,1,27.420,4154
sensitivity,sens_rho075,LK_800_08,1,28.110,4155
sensitivity,sens_rho075,LK_800_08,1,28.460,4157
sensitivity,sens_rho075,LK_800_08,1,29.490,4158
sensitivity,sens_rho075,LK_800_08,2,0.410,3958
sensitivity,sens_rho075,LK_800_08,2,0.820,4140
sensitivity,sens_rho075,LK_800_08,2,1.230,4146
sensitivity,sens_rho075,LK_800_08,2,1.900,4151
sensitivity,sens_rho075,LK_800_08,2,2.930,4154
sensitivity,sens_rho075,LK_800_08,2,3.620,4155
sensitivity,sens_rho075,LK_800_08,2,4.660,4156
sensitivity,sens_rho075,LK_800_08,3,0.560,3939
sensitivity,sens_rho075,LK_800_08,3,0.970,4104
sensitivity,sens_rho075,LK_800_08,3,1.380,4132
sensitivity,sens_rho075,LK_800_08,3,1.730,4144
sensitivity,sens_rho075,LK_800_08,3,2.070,4147
sensitivity,sens_rho075,LK_800_08,3,2.760,4151
sensitivity,sens_rho075,LK_800_08,3,3.460,4152
sensitivity,sens_rho075,LK_800_08,3,3.800,4154
sensitivity,sens_rho075,LK_800_08,3,16.860,4157
sensitivity,sens_rho075,LK_800_08,3,17.540,4158
sensitivity,sens_rho075,LK_1000_03,1,0.520,5043
sensitivity,sens_rho075,LK_1000_03,1,0.960,5370
sensitivity,sens_rho075,LK_1000_03,1,1.390,5381
sensitivity,sens_rho075,LK_1000_03,1,1.750,5390
sensitivity,sens_rho075,LK_1000_03,1,2.110,5393
sensitivity,sens_rho075,LK_1000_03,1,2.470,5395
sensitivity,sens_rho075,LK_1000_03,2,0.600,5026
sensitivity,sens_rho075,LK_1000_03,2,1.040,5298
sensitivity,sens_rho075,LK_1000_03,2,1.480,5375
sensitivity,sens_rho075,LK_1000_03,2,1.840,5378
sensitivity,sens_rho075,LK_1000_03,2,2.200,5382
sensitivity,sens_rho075,LK_1000_03,2,2.570,5395
sensitivity,sens_rho075,LK_1000_03,3,0.550,5046
sensitivity,sens_rho075,LK_1000_03,3,0.980,5307
sensitivity,sens_rho075,LK_1000_03,3,1.420,5368
sensitivity,sens_rho075,LK_1000_03,3,1.780,5382
sensitivity,sens_rho075,LK_1000_03,3,2.150,5391
sensitivity,sens_rho075,LK_1000_03,3,2.510,5393
sensitivity,sens_rho075,LK_1000_03,3,2.870,5395
sensitivity,sens_rho075,LK_1000_08,1,0.480,5136
sensitivity,sens_rho075,LK_1000_08,1,0.910,5315
sensitivity,sens_rho075,LK_1000_08,1,1.340,5346
sensitivity,sens_rho075,LK_1000_08,1,1.700,5369
sensitivity,sens_rho075,LK_1000_08,1,2.070,5376
sensitivity,sens_rho075,LK_1000_08,1,2.800,5381
sensitivity,sens_rho075,LK_1000_08,1,3.530,5385
sensitivity,sens_rho075,LK_1000_08,1,3.890,5394
sensitivity,sens_rho075,LK_1000_08,2,0.490,5140
sensitivity,sens_rho075,LK_1000_08,2,0.930,5308
sensitivity,sens_rho075,LK_1000_08,2,1.360,5346
sensitivity,sens_rho075,LK_1000_08,2,1.720,5374
sensitivity,sens_rho075,LK_1000_08,2,2.080,5380
sensitivity,sens_rho075,LK_1000_08,2,2.450,5381
sensitivity,sens_rho075,LK_1000_08,2,2.820,5388
sensitivity,sens_rho075,LK_1000_08,2,3.180,5394
sensitivity,sens_rho075,LK_1000_08,3,0.490,5139
sensitivity,sens_rho075,LK_1000_08,3,0.930,5315
sensitivity,sens_rho075,LK_1000_08,3,1.370,5338
sensitivity,sens_rho075,LK_1000_08,3,1.730,5360
sensitivity,sens_rho075,LK_1000_08,3,2.100,5370
sensitivity,sens_rho075,LK_1000_08,3,2.470,5387
sensitivity,sens_rho075,LK_1000_08,3,2.830,5394
sensitivity,sens_rho075,MF_800_03,1,0.380,3441
sensitivity,sens_rho075,MF_800_03,1,0.870,3666
sensitivity,sens_rho075,MF_800_03,1,1.370,3672
sensitivity,sens_rho075,MF_800_03,2,0.430,3441
sensitivity,sens_rho075,MF_800_03,2,0.920,3662
sensitivity,sens_rho075,MF_800_03,2,1.440,3672
sensitivity,sens_rho075,MF_800_03,3,0.370,3446
sensitivity,sens_rho075,MF_800_03,3,0.860,3667
sensitivity,sens_rho075,MF_800_03,3,1.410,3672
sensitivity,sens_rho075,MF_800_08,1,0.380,3360
sensitivity,sens_rho075,MF_800_08,1,0.830,3576
sensitivity,sens_rho075,MF_800_08,1,1.320,3588
sensitivity,sens_rho075,MF_800_08,1,1.730,3611
sensitivity,sens_rho075,MF_800_08,1,2.190,3612
sensitivity,sens_rho075,MF_800_08,2,0.380,3360
sensitivity,sens_rho075,MF_800_08,2,0.840,3572
sensitivity,sens_rho075,MF_800_08,2,1.340,3607
sensitivity,sens_rho075,MF_800_08,2,1.750,3612
sensitivity,sens_rho075,MF_800_08,3,0.420,3356
sensitivity,sens_rho075,MF_800_08,3,0.870,3582
sensitivity,sens_rho075,MF_800_08,3,1.400,3611
sensitivity,sens_rho075,MF_800_08,3,1.840,3612
sensitivity,sens_rho075,MF_1000_03,1,0.480,4414
sensitivity,sens_rho075,MF_1000_03,1,0.980,4631
sensitivity,sens_rho075,MF_1000_03,1,1.560,4638
sensitivity,sens_rho075,MF_1000_03,1,3.630,4643
sensitivity,sens_rho075,MF_1000_03,2,0.470,4425
sensitivity,sens_rho075,MF_1000_03,2,0.970,4635
sensitivity,sens_rho075,MF_1000_03,2,1.520,4638
sensitivity,sens_rho075,MF_1000_03,2,2.010,4642
sensitivity,sens_rho075,MF_1000_03,2,2.520,4643
sensitivity,sens_rho075,MF_1000_03,3,0.480,4418
sensitivity,sens_rho075,MF_1000_03,3,0.980,4628
sensitivity,sens_rho075,MF_1000_03,3,1.530,4638
sensitivity,sens_rho075,MF_1000_03,3,4.080,4641
sensitivity,sens_rho075,MF_1000_03,3,4.600,4643
sensitivity,sens_rho075,MF_1000_08,1,0.480,4267
sensitivity,sens_rho075,MF_1000_08,1,0.980,4540
sensitivity,sens_rho075,MF_1000_08,1,1.530,4568
sensitivity,sens_rho075,MF_1000_08,1,2.010,4572
sensitivity,sens_rho075,MF_1000_08,2,0.460,4287
sensitivity,sens_rho075,MF_1000_08,2,0.960,4545
sensitivity,sens_rho075,MF_1000_08,2,1.510,4569
sensitivity,sens_rho075,MF_1000_08,2,1.990,4572
sensitivity,sens_rho075,MF_1000_08,3,0.510,4256
sensitivity,sens_rho075,MF_1000_08,3,1.010,4540
sensitivity,sens_rho075,MF_1000_08,3,1.570,4569
sensitivity,sens_rho075,MF_1000_08,3,2.070,4572
sensitivity,sens_pert05,O_800_03,1,0.480,3911
sensitivity,sens_pert05,O_800_03,1,0.900,4095
sensitivity,sens_pert05,O_800_03,1,1.370,4104
sensitivity,sens_pert05,O_800_03,1,1.740,4106
sensitivity,sens_pert05,O_800_03,1,3.020,4107
sensitivity,sens_pert05,O_800_03,2,0.420,3913
sensitivity,sens_pert05,O_800_03,2,0.830,4094
sensitivity,sens_pert05,O_800_03,2,1.290,4106
sensitivity,sens_pert05,O_800_03,2,2.080,4107
sensitivity,sens_pert05,O_800_03,3,0.430,3887
sensitivity,sens_pert05,O_800_03,3,0.850,4097
sensitivity,sens_pert05,O_800_03,3,1.310,4103
sensitivity,sens_pert05,O_800_03,3,1.680,4106
sensitivity,sens_pert05,O_800_03,3,2.540,4107
sensitivity,sens_pert05,O_800_08,1,0.420,3864
sensitivity,sens_pert05,O_800_08,1,0.840,4055
sensitivity,sens_pert05,O_800_08,1,1.290,4063
sensitivity,sens_pert05,O_800_08,2,0.430,3866
sensitivity,sens_pert05,O_800_08,2,0.840,4054
sensitivity,sens_pert05,O_800_08,2,1.300,4061
sensitivity,sens_pert05,O_800_08,2,1.680,4063
sensitivity,sens_pert05,O_800_08,3,0.460,3875
sensitivity,sens_pert05,O_800_08,3,0.860,4051
sensitivity,sens_pert05,O_800_08,3,1.310,4063
sensitivity,sens_pert05,O_1000_03,1,0.480,4849
sensitivity,sens_pert05,O_1000_03,1,0.920,5146
sensitivity,sens_pert05,O_1000_03,1,1.410,5172
sensitivity,sens_pert05,O_1000_03,1,1.810,5175
sensitivity,sens_pert05,O_1000_03,1,2.750,5176
sensitivity,sens_pert05,O_1000_03,1,3.230,5177
sensitivity,sens_pert05,O_1000_03,1,4.630,5178
sensitivity,sens_pert05,O_1000_03,2,0.480,4839
sensitivity,sens_pert05,O_1000_03,2,0.930,5154
sensitivity,sens_pert05,O_1000_03,2,1.420,5175
sensitivity,sens_pert05,O_1000_03,2,1.810,5176
sensitivity,sens_pert05,O_1000_03,2,2.280,5177
sensitivity,sens_pert05,O_1000_03,2,3.670,5178
sensitivity,sens_pert05,O_1000_03,3,0.490,4841
sensitivity,sens_pert05,O_1000_03,3,0.930,5136
sensitivity,sens_pert05,O_1000_03,3,1.430,5172
sensitivity,sens_pert05,O_1000_03,3,1.860,5175
sensitivity,sens_pert05,O_1000_03,3,2.330,5176
sensitivity,sens_pert05,O_1000_03,3,2.790,5177
sensitivity,sens_pert05,O_1000_03,3,3.250,5178
sensitivity,sens_pert05,O_1000_08,1,0.640,4964
sensitivity,sens_pert05,O_1000_08,1,1.080,5165
sensitivity,sens_pert05,O_1000_08,1,1.560,5190
sensitivity,sens_pert05,O_1000_08,1,2.480,5191
sensitivity,sens_pert05,O_1000_08,2,0.550,4941
sensitivity,sens_pert05,O_1000_08,2,0.990,5162
sensitivity,sens_pert05,O_1000_08,2,1.480,5186
sensitivity,sens_pert05,O_1000_08,2,1.890,5189
sensitivity,sens_pert05,O_1000_08,2,2.350,5191
sensitivity,sens_pert05,O_1000_08,3,0.490,4950
sensitivity,sens_pert05,O_1000_08,3,0.930,5180
sensitivity,sens_pert05,O_1000_08,3,1.420,5190
sensitivity,sens_pert05,O_1000_08,3,3.210,5191
sensitivity,sens_pert05,LK_800_03,1,0.430,3989
sensitivity,sens_pert05,LK_800_03,1,0.850,4197
sensitivity,sens_pert05,LK_800_03,1,1.260,4225
sensitivity,sens_pert05,LK_800_03,1,1.590,4251
sensitivity,sens_pert05,LK_800_03,1,1.940,4257
sensitivity,sens_pert05,LK_800_03,2,0.480,3975
sensitivity,sens_pert05,LK_800_03,2,0.890,4183
sensitivity,sens_pert05,LK_800_03,2,1.320,4244
sensitivity,sens_pert05,LK_800_03,2,1.650,4257
sensitivity,sens_pert05,LK_800_03,3,0.410,3985
sensitivity,sens_pert05,LK_800_03,3,0.830,4186
sensitivity,sens_pert05,LK_800_03,3,1.240,4254
sensitivity,sens_pert05,LK_800_03,3,1.570,4257
sensitivity,sens_pert05,LK_800_08,1,0.540,3926
sensitivity,sens_pert05,LK_800_08,1,0.960,4132
sensitivity,sens_pert05,LK_800_08,1,1.370,4144
sensitivity,sens_pert05,LK_800_08,1,1.710,4148
sensitivity,sens_pert05,LK_800_08,1,2.390,4149
sensitivity,sens_pert05,LK_800_08,1,2.730,4154
sensitivity,sens_pert05,LK_800_08,1,17.440,4158
sensitivity,sens_pert05,LK_800_08,2,0.440,3958
sensitivity,sens_pert05,LK_800_08,2,0.850,4140
sensitivity,sens_pert05,LK_800_08,2,1.260,4145
sensitivity,sens_pert05,LK_800_08,2,1.940,4148
sensitivity,sens_pert05,LK_800_08,2,2.280,4150
sensitivity,sens_pert05,LK_800_08,2,2.630,4153
sensitivity,sens_pert05,LK_800_08,2,5.050,4158
sensitivity,sens_pert05,LK_800_08,3,0.450,3939
sensitivity,sens_pert05,LK_800_08,3,0.860,4104
sensitivity,sens_pert05,LK_800_08,3,1.270,4132
sensitivity,sens_pert05,LK_800_08,3,1.600,4144
sensitivity,sens_pert05,LK_800_08,3,1.950,4149
sensitivity,sens_pert05,LK_800_08,3,2.290,4151
sensitivity,sens_pert05,LK_800_08,3,2.630,4152
sensitivity,sens_pert05,LK_800_08,3,2.980,4154
sensitivity,sens_pert05,LK_800_08,3,3.330,4157
sensitivity,sens_pert05,LK_800_08,3,4.360,4158
sensitivity,sens_pert05,LK_1000_03,1,0.480,5043
sensitivity,sens_pert05,LK_1000_03,1,0.920,5370
sensitivity,sens_pert05,LK_1000_03,1,1.350,5384
sensitivity,sens_pert05,LK_1000_03,1,1.700,5391
sensitivity,sens_pert05,LK_1000_03,1,2.060,5394
sensitivity,sens_pert05,LK_1000_03,1,2.780,5395
sensitivity,sens_pert05,LK_1000_03,2,0.530,5026
sensitivity,sens_pert05,LK_1000_03,2,0.980,5298
sensitivity,sens_pert05,LK_1000_03,2,1.420,5348
sensitivity,sens_pert05,LK_1000_03,2,1.780,5375
sensitivity,sens_pert05,LK_1000_03,2,2.150,5389
sensitivity,sens_pert05,LK_1000_03,2,2.510,5395
sensitivity,sens_pert05,LK_1000_03,3,0.510,5046
sensitivity,sens_pert05,LK_1000_03,3,0.950,5307
sensitivity,sens_pert05,LK_1000_03,3,1.390,5341
sensitivity,sens_pert05,LK_1000_03,3,1.750,5362
sensitivity,sens_pert05,LK_1000_03,3,2.120,5386
sensitivity,sens_pert05,LK_1000_03,3,2.480,5395
sensitivity,sens_pert05,LK_1000_08,1,0.510,5136
sensitivity,sens_pert05,LK_1000_08,1,0.950,5315
sensitivity,sens_pert05,LK_1000_08,1,1.390,5348
sensitivity,sens_pert05,LK_1000_08,1,1.750,5351
sensitivity,sens_pert05,LK_1000_08,1,2.120,5360
sensitivity,sens_pert05,LK_1000_08,1,2.480,5370
sensitivity,sens_pert05,LK_1000_08,1,2.850,5376
sensitivity,sens_pert05,LK_1000_08,1,4.670,5380
sensitivity,sens_pert05,LK_1000_08,1,5.030,5385
sensitivity,sens_pert05,LK_1000_08,1,5.400,5393
sensitivity,sens_pert05,LK_1000_08,1,5.760,5394
sensitivity,sens_pert05,LK_1000_08,2,0.490,5140
sensitivity,sens_pert05,LK_1000_08,2,0.940,5308
sensitivity,sens_pert05,LK_1000_08,2,1.370,5345
sensitivity,sens_pert05,LK_1000_08,2,1.740,5376
sensitivity,sens_pert05,LK_1000_08,2,2.110,5380
sensitivity,sens_pert05,LK_1000_08,2,2.480,5381
sensitivity,sens_pert05,LK_1000_08,2,2.840,5394
sensitivity,sens_pert05,LK_1000_08,3,0.470,5139
sensitivity,sens_pert05,LK_1000_08,3,0.910,5315
sensitivity,sens_pert05,LK_1000_08,3,1.340,5338
sensitivity,sens_pert05,LK_1000_08,3,1.690,5366
sensitivity,sens_pert05,LK_1000_08,3,2.070,5375
sensitivity,sens_pert05,LK_1000_08,3,2.430,5376
sensitivity,sens_pert05,LK_1000_08,3,2.800,5392
sensitivity,sens_pert05,LK_1000_08,3,3.160,5394
sensitivity,sens_pert05,MF_800_03,1,0.370,3441
sensitivity,sens_pert05,MF_800_03,1,0.850,3666
sensitivity,sens_pert05,MF_800_03,1,1.360,3672
sensitivity,sens_pert05,MF_800_03,2,0.460,3441
sensitivity,sens_pert05,MF_800_03,2,0.950,3662
sensitivity,sens_pert05,MF_800_03,2,1.490,3672
sensitivity,sens_pert05,MF_800_03,3,0.400,3446
sensitivity,sens_pert05,MF_800_03,3,0.880,3667
sensitivity,sens_pert05,MF_800_03,3,1.440,3672
sensitivity,sens_pert05,MF_800_08,1,0.450,3360
sensitivity,sens_pert05,MF_800_08,1,0.910,3576
sensitivity,sens_pert05,MF_800_08,1,1.430,3593
sensitivity,sens_pert05,MF_800_08,1,1.830,3612
sensitivity,sens_pert05,MF_800_08,2,0.390,3360
sensitivity,sens_pert05,MF_800_08,2,0.840,3572
sensitivity,sens_pert05,MF_800_08,2,1.360,3600
sensitivity,sens_pert05,MF_800_08,2,1.770,3612
sensitivity,sens_pert05,MF_800_08,3,0.360,3356
sensitivity,sens_pert05,MF_800_08,3,0.820,3582
sensitivity,sens_pert05,MF_800_08,3,1.330,3609
sensitivity,sens_pert05,MF_800_08,3,1.740,3612
sensitivity,sens_pert05,MF_1000_03,1,0.440,4414
sensitivity,sens_pert05,MF_1000_03,1,0.940,4631
sensitivity,sens_pert05,MF_1000_03,1,1.490,4635
sensitivity,sens_pert05,MF_1000_03,1,2.460,4638
sensitivity,sens_pert05,MF_1000_03,1,7.080,4642
sensitivity,sens_pert05,MF_1000_03,1,7.600,4643
sensitivity,sens_pert05,MF_1000_03,2,0.490,4425
sensitivity,sens_pert05,MF_1000_03,2,0.980,4635
sensitivity,sens_pert05,MF_1000_03,2,2.020,4642
sensitivity,sens_pert05,MF_1000_03,2,3.050,4643
sensitivity,sens_pert05,MF_1000_03,3,0.450,4418
sensitivity,sens_pert05,MF_1000_03,3,0.950,4628
sensitivity,sens_pert05,MF_1000_03,3,1.520,4638
sensitivity,sens_pert05,MF_1000_03,3,4.540,4642
sensitivity,sens_pert05,MF_1000_03,3,5.050,4643
sensitivity,sens_pert05,MF_1000_08,1,0.500,4267
sensitivity,sens_pert05,MF_1000_08,1,1.000,4540
sensitivity,sens_pert05,MF_1000_08,1,1.540,4568
sensitivity,sens_pert05,MF_1000_08,1,2.060,4572
sensitivity,sens_pert05,MF_1000_08,2,0.450,4287
sensitivity,sens_pert05,MF_1000_08,2,0.950,4545
sensitivity,sens_pert05,MF_1000_08,2,1.510,4569
sensitivity,sens_pert05,MF_1000_08,2,1.980,4572
sensitivity,sens_pert05,MF_1000_08,3,0.420,4256
sensitivity,sens_pert05,MF_1000_08,3,0.920,4540
sensitivity,sens_pert05,MF_1000_08,3,1.460,4560
sensitivity,sens_pert05,MF_1000_08,3,1.910,4566
sensitivity,sens_pert05,MF_1000_08,3,2.440,4572
sensitivity,sens_pert2,O_800_03,1,0.410,3911
sensitivity,sens_pert2,O_800_03,1,0.820,4095
sensitivity,sens_pert2,O_800_03,1,1.280,4104
sensitivity,sens_pert2,O_800_03,1,1.650,4106
sensitivity,sens_pert2,O_800_03,1,2.930,4107
sensitivity,sens_pert2,O_800_03,2,0.440,3913
sensitivity,sens_pert2,O_800_03,2,0.880,4094
sensitivity,sens_pert2,O_800_03,2,1.360,4106
sensitivity,sens_pert2,O_800_03,2,2.190,4107
sensitivity,sens_pert2,O_800_03,3,0.420,3887
sensitivity,sens_pert2,O_800_03,3,0.840,4097
sensitivity,sens_pert2,O_800_03,3,1.290,4103
sensitivity,sens_pert2,O_800_03,3,1.660,4106
sensitivity,sens_pert2,O_800_03,3,2.520,4107
sensitivity,sens_pert2,O_800_08,1,0.390,3864
sensitivity,sens_pert2,O_800_08,1,0.800,4055
sensitivity,sens_pert2,O_800_08,1,1.250,4063
sensitivity,sens_pert2,O_800_08,2,0.460,3866
sensitivity,sens_pert2,O_800_08,2,0.870,4054
sensitivity,sens_pert2,O_800_08,2,1.350,4061
sensitivity,sens_pert2,O_800_08,2,1.730,4063
sensitivity,sens_pert2,O_800_08,3,0.400,3875
sensitivity,sens_pert2,O_800_08,3,0.810,4051
sensitivity,sens_pert2,O_800_08,3,1.270,4063
sensitivity,sens_pert2,O_1000_03,1,0.460,4849
sensitivity,sens_pert2,O_1000_03,1,0.900,5146
sensitivity,sens_pert2,O_1000_03,1,1.390,5172
sensitivity,sens_pert2,O_1000_03,1,1.780,5175
sensitivity,sens_pert2,O_1000_03,1,2.730,5177
sensitivity,sens_pert2,O_1000_03,1,4.590,5178
sensitivity,sens_pert2,O_1000_03,2,0.480,4839
sensitivity,sens_pert2,O_1000_03,2,0.940,5154
sensitivity,sens_pert2,O_1000_03,2,1.440,5175
sensitivity,sens_pert2,O_1000_03,2,1.850,5176
sensitivity,sens_pert2,O_1000_03,2,2.330,5177
sensitivity,sens_pert2,O_1000_03,2,2.810,5178
sensitivity,sens_pert2,O_1000_03,3,0.470,4841
sensitivity,sens_pert2,O_1000_03,3,0.910,5136
sensitivity,sens_pert2,O_1000_03,3,1.400,5172
sensitivity,sens_pert2,O_1000_03,3,1.800,5175
sensitivity,sens_pert2,O_1000_03,3,2.280,5176
sensitivity,sens_pert2,O_1000_03,3,2.740,5177
sensitivity,sens_pert2,O_1000_03,3,3.210,5178
sensitivity,sens_pert2,O_1000_08,1,0.460,4964
sensitivity,sens_pert2,O_1000_08,1,0.900,5165
sensitivity,sens_pert2,O_1000_08,1,1.380,5190
sensitivity,sens_pert2,O_1000_08,1,2.230,5191
sensitivity,sens_pert2,O_1000_08,2,0.550,4941
sensitivity,sens_pert2,O_1000_08,2,0.990,5162
sensitivity,sens_pert2,O_1000_08,2,1.490,5186
sensitivity,sens_pert2,O_1000_08,2,1.940,5189
sensitivity,sens_pert2,O_1000_08,2,2.420,5191
sensitivity,sens_pert2,O_1000_08,3,0.590,4950
sensitivity,sens_pert2,O_1000_08,3,1.030,5180
sensitivity,sens_pert2,O_1000_08,3,1.520,5190
sensitivity,sens_pert2,O_1000_08,3,3.370,5191
sensitivity,sens_pert2,LK_800_03,1,0.490,3989
sensitivity,sens_pert2,LK_800_03,1,0.900,4197
sensitivity,sens_pert2,LK_800_03,1,1.310,4225
sensitivity,sens_pert2,LK_800_03,1,1.640,4251
sensitivity,sens_pert2,LK_800_03,1,1.990,4257
sensitivity,sens_pert2,LK_800_03,2,0.440,3975
sensitivity,sens_pert2,LK_800_03,2,0.870,4183
sensitivity,sens_pert2,LK_800_03,2,1.280,4244
sensitivity,sens_pert2,LK_800_03,2,1.620,4257
sensitivity,sens_pert2,LK_800_03,3,0.430,3985
sensitivity,sens_pert2,LK_800_03,3,0.860,4186
sensitivity,sens_pert2,LK_800_03,3,1.280,4254
sensitivity,sens_pert2,LK_800_03,3,1.620,4257
sensitivity,sens_pert2,LK_800_08,1,0.690,3926
sensitivity,sens_pert2,LK_800_08,1,1.200,4132
sensitivity,sens_pert2,LK_800_08,1,1.650,4144
sensitivity,sens_pert2,LK_800_08,1,1.990,4148
sensitivity,sens_pert2,LK_800_08,1,2.670,4150
sensitivity,sens_pert2,LK_800_08,1,3.020,4151
sensitivity,sens_pert2,LK_800_08,1,3.710,4154
sensitivity,sens_pert2,LK_800_08,1,5.080,4156
sensitivity,sens_pert2,LK_800_08,2,0.440,3958
sensitivity,sens_pert2,LK_800_08,2,0.860,4140
sensitivity,sens_pert2,LK_800_08,2,1.270,4145
sensitivity,sens_pert2,LK_800_08,2,1.970,4151
sensitivity,sens_pert2,LK_800_08,2,2.320,4153
sensitivity,sens_pert2,LK_800_08,2,2.680,4156
sensitivity,sens_pert2,LK_800_08,2,4.090,4157
sensitivity,sens_pert2,LK_800_08,2,5.150,4158
sensitivity,sens_pert2,LK_800_08,3,0.440,3939
sensitivity,sens_pert2,LK_800_08,3,0.870,4104
sensitivity,sens_pert2,LK_800_08,3,1.290,4132
sensitivity,sens_pert2,LK_800_08,3,1.640,4144
sensitivity,sens_pert2,LK_800_08,3,1.990,4148
sensitivity,sens_pert2,LK_800_08,3,2.340,4151
sensitivity,sens_pert2,LK_800_08,3,2.700,4153
sensitivity,sens_pert2,LK_800_08,3,3.410,4154
sensitivity,sens_pert2,LK_800_08,3,4.110,4157
sensitivity,sens_pert2,LK_800_08,3,5.530,4158
sensitivity,sens_pert2,LK_1000_03,1,0.530,5043
sensitivity,sens_pert2,LK_1000_03,1,0.990,5370
sensitivity,sens_pert2,LK_1000_03,1,1.430,5384
sensitivity,sens_pert2,LK_1000_03,1,1.800,5391
sensitivity,sens_pert2,LK_1000_03,1,2.210,5395
sensitivity,sens_pert2,LK_1000_03,2,0.490,5026
sensitivity,sens_pert2,LK_1000_03,2,0.940,5298
sensitivity,sens_pert2,LK_1000_03,2,1.390,5348
sensitivity,sens_pert2,LK_1000_03,2,1.750,5375
sensitivity,sens_pert2,LK_1000_03,2,2.130,5389
sensitivity,sens_pert2,LK_1000_03,2,2.500,5395
sensitivity,sens_pert2,LK_1000_03,3,0.500,5046
sensitivity,sens_pert2,LK_1000_03,3,0.950,5307
sensitivity,sens_pert2,LK_1000_03,3,1.400,5341
sensitivity,sens_pert2,LK_1000_03,3,1.770,5362
sensitivity,sens_pert2,LK_1000_03,3,2.140,5382
sensitivity,sens_pert2,LK_1000_03,3,2.520,5383
sensitivity,sens_pert2,LK_1000_03,3,2.890,5395
sensitivity,sens_pert2,LK_1000_08,1,0.480,5136
sensitivity,sens_pert2,LK_1000_08,1,0.920,5315
sensitivity,sens_pert2,LK_1000_08,1,1.350,5348
sensitivity,sens_pert2,LK_1000_08,1,1.710,5351
sensitivity,sens_pert2,LK_1000_08,1,2.080,5360
sensitivity,sens_pert2,LK_1000_08,1,2.450,5369
sensitivity,sens_pert2,LK_1000_08,1,2.810,5376
sensitivity,sens_pert2,LK_1000_08,1,3.180,5377
sensitivity,sens_pert2,LK_1000_08,1,3.550,5388
sensitivity,sens_pert2,LK_1000_08,1,3.910,5391
sensitivity,sens_pert2,LK_1000_08,1,4.280,5394
sensitivity,sens_pert2,LK_1000_08,2,0.550,5140
sensitivity,sens_pert2,LK_1000_08,2,1.000,5308
sensitivity,sens_pert2,LK_1000_08,2,1.450,5345
sensitivity,sens_pert2,LK_1000_08,2,1.810,5376
sensitivity,sens_pert2,LK_1000_08,2,2.190,5380
sensitivity,sens_pert2,LK_1000_08,2,2.570,5381
sensitivity,sens_pert2,LK_1000_08,2,2.940,5384
sensitivity,sens_pert2,LK_1000_08,2,3.310,5394
sensitivity,sens_pert2,LK_1000_08,3,0.490,5139
sensitivity,sens_pert2,LK_1000_08,3,0.920,5315
sensitivity,sens_pert2,LK_1000_08,3,1.350,5338
sensitivity,sens_pert2,LK_1000_08,3,1.720,5366
sensitivity,sens_pert2,LK_1000_08,3,2.090,5376
sensitivity,sens_pert2,LK_1000_08,3,2.830,5390
sensitivity,sens_pert2,LK_1000_08,3,3.560,5394
sensitivity,sens_pert2,MF_800_03,1,0.390,3441
sensitivity,sens_pert2,MF_800_03,1,0.890,3666
sensitivity,sens_pert2,MF_800_03,1,1.410,3672
sensitivity,sens_pert2,MF_800_03,2,0.380,3441
sensitivity,sens_pert2,MF_800_03,2,0.880,3662
sensitivity,sens_pert2,MF_800_03,2,1.390,3672
sensitivity,sens_pert2,MF_800_03,3,0.380,3446
sensitivity,sens_pert2,MF_800_03,3,0.860,3667
sensitivity,sens_pert2,MF_800_03,3,1.370,3672
sensitivity,sens_pert2,MF_800_08,1,0.380,3360
sensitivity,sens_pert2,MF_800_08,1,0.830,3576
sensitivity,sens_pert2,MF_800_08,1,1.340,3593
sensitivity,sens_pert2,MF_800_08,1,1.750,3612
sensitivity,sens_pert2,MF_800_08,2,0.430,3360
sensitivity,sens_pert2,MF_800_08,2,0.890,3572
sensitivity,sens_pert2,MF_800_08,2,1.420,3600
sensitivity,sens_pert2,MF_800_08,2,1.840,3612
sensitivity,sens_pert2,MF_800_08,3,0.370,3356
sensitivity,sens_pert2,MF_800_08,3,0.830,3582
sensitivity,sens_pert2,MF_800_08,3,1.340,3609
sensitivity,sens_pert2,MF_800_08,3,1.780,3612
sensitivity,sens_pert2,MF_1000_03,1,0.450,4414
sensitivity,sens_pert2,MF_1000_03,1,0.960,4631
sensitivity,sens_pert2,MF_1000_03,1,1.520,4635
sensitivity,sens_pert2,MF_1000_03,1,2.570,4638
sensitivity,sens_pert2,MF_1000_03,1,3.100,4642
sensitivity,sens_pert2,MF_1000_03,1,3.620,4643
sensitivity,sens_pert2,MF_1000_03,2,0.440,4425
sensitivity,sens_pert2,MF_1000_03,2,0.950,4635
sensitivity,sens_pert2,MF_1000_03,2,2.000,4642
sensitivity,sens_pert2,MF_1000_03,2,4.140,4643
sensitivity,sens_pert2,MF_1000_03,3,0.430,4418
sensitivity,sens_pert2,MF_1000_03,3,0.930,4628
