experiment,variant,instance,seed,value,weight,capacity,time_to_best_s,wall_s,kernel_s,iterations,walkers,budget_s,config_hash
sensitivity,sens_B2048,LK_1000_03,3,5395,3800,5000,3.960,60.651,58.189,182000,2048,60,2571d28a21
sensitivity,sens_B2048,LK_1000_08,1,5394,3872,5000,4.640,60.558,58.094,180000,2048,60,2571d28a21
sensitivity,sens_B2048,LK_1000_08,2,5394,3872,5000,4.660,60.632,58.120,180000,2048,60,2571d28a21
sensitivity,sens_B2048,LK_1000_08,3,5394,3879,5000,6.640,60.718,58.244,180000,2048,60,2571d28a21
sensitivity,sens_B2048,MF_800_03,1,3672,2400,2400,2.860,60.559,52.270,150000,2048,60,2571d28a21
sensitivity,sens_B2048,MF_800_03,2,3672,2398,2400,2.060,60.598,52.261,150000,2048,60,2571d28a21
sensitivity,sens_B2048,MF_800_03,3,3672,2400,2400,2.020,60.631,52.338,150000,2048,60,2571d28a21
sensitivity,sens_B2048,MF_800_08,1,3612,2396,2400,2.740,60.976,51.993,152000,2048,60,2571d28a21
sensitivity,sens_B2048,MF_800_08,2,3612,2396,2400,1.970,60.761,51.946,152000,2048,60,2571d28a21
sensitivity,sens_B2048,MF_800_08,3,3612,2396,2400,2.750,60.865,51.935,152000,2048,60,2571d28a21
sensitivity,sens_B2048,MF_1000_03,1,4643,2998,3000,3.050,60.761,51.826,138000,2048,60,2571d28a21
sensitivity,sens_B2048,MF_1000_03,2,4643,2998,3000,9.140,60.663,51.785,138000,2048,60,2571d28a21
sensitivity,sens_B2048,MF_1000_03,3,4643,2998,3000,3.060,60.729,51.804,138000,2048,60,2571d28a21
sensitivity,sens_B2048,MF_1000_08,1,4572,2997,3000,3.130,60.733,51.658,138000,2048,60,2571d28a21
sensitivity,sens_B2048,MF_1000_08,2,4572,2998,3000,3.140,60.591,51.591,138000,2048,60,2571d28a21
sensitivity,sens_B2048,MF_1000_08,3,4572,2998,3000,3.060,60.606,51.649,138000,2048,60,2571d28a21
sensitivity,sens_L500,O_800_03,1,4107,2399,2400,2.110,60.391,25.529,159000,1024,60,7d1fdece20
sensitivity,sens_L500,O_800_03,2,4107,2399,2400,2.100,60.337,25.601,159500,1024,60,7d1fdece20
sensitivity,sens_L500,O_800_03,3,4107,2399,2400,1.970,60.357,25.932,161500,1024,60,7d1fdece20
sensitivity,sens_L500,O_800_08,1,4063,2399,2400,0.930,60.320,25.437,161000,1024,60,7d1fdece20
sensitivity,sens_L500,O_800_08,2,4063,2400,2400,0.920,60.370,25.468,161000,1024,60,7d1fdece20
sensitivity,sens_L500,O_800_08,3,4063,2400,2400,1.180,60.366,25.350,160500,1024,60,7d1fdece20
sensitivity,sens_L500,O_1000_03,1,5178,2999,3000,5.360,60.369,24.671,145000,1024,60,7d1fdece20
sensitivity,sens_L500,O_1000_03,2,5178,2999,3000,2.170,60.401,24.326,142500,1024,60,7d1fdece20
sensitivity,sens_L500,O_1000_03,3,5178,2999,3000,3.640,60.323,24.766,145000,1024,60,7d1fdece20
sensitivity,sens_L500,O_1000_08,1,5191,3000,3000,1.330,60.362,25.112,145500,1024,60,7d1fdece20
sensitivity,sens_L500,O_1000_08,2,5191,3000,3000,1.990,60.335,25.362,146500,1024,60,7d1fdece20
sensitivity,sens_L500,O_1000_08,3,5191,3000,3000,1.590,60.383,25.459,147500,1024,60,7d1fdece20
sensitivity,sens_L500,LK_800_03,1,4257,3048,4000,0.970,60.320,49.001,299000,1024,60,7d1fdece20
sensitivity,sens_L500,LK_800_03,2,4257,3048,4000,1.090,60.388,49.169,300500,1024,60,7d1fdece20
sensitivity,sens_L500,LK_800_03,3,4257,3063,4000,0.880,60.322,49.151,300500,1024,60,7d1fdece20
sensitivity,sens_L500,LK_800_08,1,4158,2948,4000,1.390,60.378,49.330,292500,1024,60,7d1fdece20
sensitivity,sens_L500,LK_800_08,2,4158,2998,4000,42.410,60.326,49.073,297500,1024,60,7d1fdece20
sensitivity,sens_L500,LK_800_08,3,4156,3080,4000,19.330,60.394,49.306,297500,1024,60,7d1fdece20
sensitivity,sens_L500,LK_1000_03,1,5395,3835,5000,1.500,60.337,49.414,287500,1024,60,7d1fdece20
sensitivity,sens_L500,LK_1000_03,2,5395,3790,5000,1.530,60.399,49.579,288000,1024,60,7d1fdece20
sensitivity,sens_L500,LK_1000_03,3,5395,3832,5000,1.230,60.331,49.583,287000,1024,60,7d1fdece20
sensitivity,sens_L500,LK_1000_08,1,5394,3879,5000,2.200,60.397,49.701,284000,1024,60,7d1fdece20
sensitivity,sens_L500,LK_1000_08,2,5394,3891,5000,2.470,60.360,49.588,283500,1024,60,7d1fdece20
sensitivity,sens_L500,LK_1000_08,3,5394,3872,5000,1.750,60.330,49.731,284500,1024,60,7d1fdece20
sensitivity,sens_L500,MF_800_03,1,3672,2400,2400,0.940,60.320,29.542,156000,1024,60,7d1fdece20
sensitivity,sens_L500,MF_800_03,2,3672,2400,2400,0.780,60.328,29.724,157000,1024,60,7d1fdece20
sensitivity,sens_L500,MF_800_03,3,3672,2400,2400,0.850,60.336,29.750,157500,1024,60,7d1fdece20
sensitivity,sens_L500,MF_800_08,1,3612,2397,2400,1.460,60.373,28.493,154000,1024,60,7d1fdece20
sensitivity,sens_L500,MF_800_08,2,3612,2396,2400,0.920,60.369,28.326,152500,1024,60,7d1fdece20
sensitivity,sens_L500,MF_800_08,3,3612,2396,2400,1.250,60.372,28.436,153000,1024,60,7d1fdece20
sensitivity,sens_L500,MF_1000_03,1,4643,2999,3000,8.320,60.416,28.140,138500,1024,60,7d1fdece20
sensitivity,sens_L500,MF_1000_03,2,4643,2998,3000,8.750,60.339,28.087,138000,1024,60,7d1fdece20
sensitivity,sens_L500,MF_1000_03,3,4643,2998,3000,3.990,60.431,28.103,138000,1024,60,7d1fdece20
sensitivity,sens_L500,MF_1000_08,1,4572,2998,3000,1.560,60.404,28.704,142000,1024,60,7d1fdece20
sensitivity,sens_L500,MF_1000_08,2,4572,2998,3000,1.320,60.420,28.524,141500,1024,60,7d1fdece20
sensitivity,sens_L500,MF_1000_08,3,4572,2998,3000,1.220,60.398,28.445,141000,1024,60,7d1fdece20
sensitivity,sens_L8000,O_800_03,1,4107,2399,2400,4.660,61.269,55.796,352000,1024,60,0f6cd7c435
sensitivity,sens_L8000,O_800_03,2,4107,2399,2400,3.270,61.335,55.876,352000,1024,60,0f6cd7c435
sensitivity,sens_L8000,O_800_03,3,4107,2399,2400,4.660,61.164,55.713,352000,1024,60,0f6cd7c435
sensitivity,sens_L8000,O_800_08,1,4063,2400,2400,3.240,60.415,54.969,352000,1024,60,0f6cd7c435
sensitivity,sens_L8000,O_800_08,2,4063,2399,2400,1.730,60.383,54.937,352000,1024,60,0f6cd7c435
sensitivity,sens_L8000,O_800_08,3,4063,2400,2400,3.210,60.414,54.989,352000,1024,60,0f6cd7c435
sensitivity,sens_L8000,O_1000_03,1,5178,2999,3000,8.110,61.589,55.496,328000,1024,60,0f6cd7c435
sensitivity,sens_L8000,O_1000_03,2,5178,3000,3000,6.510,61.490,55.525,328000,1024,60,0f6cd7c435
sensitivity,sens_L8000,O_1000_03,3,5178,3000,3000,6.640,60.409,54.204,320000,1024,60,0f6cd7c435
sensitivity,sens_L8000,O_1000_08,1,5191,3000,3000,3.580,60.396,54.929,320000,1024,60,0f6cd7c435
sensitivity,sens_L8000,O_1000_08,2,5191,3000,3000,3.570,60.565,54.971,320000,1024,60,0f6cd7c435
sensitivity,sens_L8000,O_1000_08,3,5191,3000,3000,5.070,60.558,54.942,320000,1024,60,0f6cd7c435
sensitivity,sens_L8000,LK_800_03,1,4257,3056,4000,4.680,61.203,59.402,368000,1024,60,0f6cd7c435
sensitivity,sens_L8000,LK_800_03,2,4257,3048,4000,3.240,60.867,59.189,368000,1024,60,0f6cd7c435
sensitivity,sens_L8000,LK_800_03,3,4257,3093,4000,4.650,60.899,59.100,368000,1024,60,0f6cd7c435
sensitivity,sens_L8000,LK_800_08,1,4158,2944,4000,5.960,61.573,59.775,360000,1024,60,0f6cd7c435
sensitivity,sens_L8000,LK_800_08,2,4158,2971,4000,5.820,60.932,59.310,360000,1024,60,0f6cd7c435
sensitivity,sens_L8000,LK_800_08,3,4158,2948,4000,7.170,61.107,59.414,360000,1024,60,0f6cd7c435
sensitivity,sens_L8000,LK_1000_03,1,5395,3800,5000,6.260,60.330,58.621,344000,1024,60,0f6cd7c435
sensitivity,sens_L8000,LK_1000_03,2,5395,3819,5000,6.260,60.324,58.624,344000,1024,60,0f6cd7c435
sensitivity,sens_L8000,LK_1000_03,3,5395,3870,5000,6.330,60.425,58.664,344000,1024,60,0f6cd7c435
sensitivity,sens_L8000,LK_1000_08,1,5394,3879,5000,6.340,61.141,59.436,344000,1024,60,0f6cd7c435
sensitivity,sens_L8000,LK_1000_08,2,5394,3898,5000,7.840,61.272,59.496,344000,1024,60,0f6cd7c435
sensitivity,sens_L8000,LK_1000_08,3,5394,3879,5000,7.770,61.216,59.511,344000,1024,60,0f6cd7c435
sensitivity,sens_L8000,MF_800_03,1,3672,2400,2400,3.720,61.068,56.650,304000,1024,60,0f6cd7c435
sensitivity,sens_L8000,MF_800_03,2,3672,2400,2400,2.030,60.986,56.548,304000,1024,60,0f6cd7c435
sensitivity,sens_L8000,MF_800_03,3,3672,2398,2400,3.720,60.941,56.474,304000,1024,60,0f6cd7c435
sensitivity,sens_L8000,MF_800_08,1,3612,2396,2400,5.080,61.703,56.968,312000,1024,60,0f6cd7c435
sensitivity,sens_L8000,MF_800_08,2,3612,2396,2400,3.670,60.585,55.662,304000,1024,60,0f6cd7c435
sensitivity,sens_L8000,MF_800_08,3,3612,2397,2400,3.570,60.339,55.639,304000,1024,60,0f6cd7c435
sensitivity,sens_L8000,MF_1000_03,1,4643,2998,3000,7.420,60.981,56.213,280000,1024,60,0f6cd7c435
sensitivity,sens_L8000,MF_1000_03,2,4643,2999,3000,3.990,60.871,56.139,280000,1024,60,0f6cd7c435
sensitivity,sens_L8000,MF_1000_03,3,4643,2998,3000,5.710,60.889,56.195,280000,1024,60,0f6cd7c435
sensitivity,sens_L8000,MF_1000_08,1,4572,2999,3000,4.100,60.841,55.977,280000,1024,60,0f6cd7c435
sensitivity,sens_L8000,MF_1000_08,2,4572,2999,3000,3.990,61.119,56.223,280000,1024,60,0f6cd7c435
sensitivity,sens_L8000,MF_1000_08,3,4572,2997,3000,4.280,61.109,56.136,280000,1024,60,0f6cd7c435
sensitivity,sens_stall1250,O_800_03,1,4107,2400,2400,2.560,60.377,44.230,278000,1024,60,9c85de4fea
sensitivity,sens_stall1250,O_800_03,2,4107,2400,2400,2.130,60.497,44.554,280000,1024,60,9c85de4fea
sensitivity,sens_stall1250,O_800_03,3,4107,2400,2400,2.160,60.461,44.555,280000,1024,60,9c85de4fea
sensitivity,sens_stall1250,O_800_08,1,4063,2400,2400,1.270,60.387,44.570,284000,1024,60,9c85de4fea
sensitivity,sens_stall1250,O_800_08,2,4063,2400,2400,1.710,60.340,44.531,284000,1024,60,9c85de4fea
sensitivity,sens_stall1250,O_800_08,3,4063,2400,2400,1.780,60.387,44.500,284000,1024,60,9c85de4fea
sensitivity,sens_stall1250,O_1000_03,1,5178,3000,3000,3.400,60.456,43.406,254000,1024,60,9c85de4fea
sensitivity,sens_stall1250,O_1000_03,2,5178,3000,3000,4.210,60.405,43.420,254000,1024,60,9c85de4fea
sensitivity,sens_stall1250,O_1000_03,3,5178,3000,3000,3.230,60.580,44.324,250000,1024,60,9c85de4fea
sensitivity,sens_stall1250,O_1000_08,1,5191,3000,3000,2.260,60.364,44.392,256000,1024,60,9c85de4fea
sensitivity,sens_stall1250,O_1000_08,2,5191,3000,3000,1.950,60.637,44.318,256000,1024,60,9c85de4fea
sensitivity,sens_stall1250,O_1000_08,3,5191,3000,3000,1.920,60.522,44.359,256000,1024,60,9c85de4fea
sensitivity,sens_stall1250,LK_800_03,1,4257,3075,4000,1.610,60.336,56.444,348000,1024,60,9c85de4fea
sensitivity,sens_stall1250,LK_800_03,2,4257,3115,4000,1.280,60.461,56.554,348000,1024,60,9c85de4fea
sensitivity,sens_stall1250,LK_800_03,3,4257,3070,4000,1.600,60.560,56.715,350000,1024,60,9c85de4fea
sensitivity,sens_stall1250,LK_800_08,1,4158,2998,4000,3.320,60.627,56.864,340000,1024,60,9c85de4fea
sensitivity,sens_stall1250,LK_800_08,2,4158,2978,4000,1.960,60.440,56.601,340000,1024,60,9c85de4fea
sensitivity,sens_stall1250,LK_800_08,3,4158,2973,4000,2.640,60.376,56.564,340000,1024,60,9c85de4fea
sensitivity,sens_stall1250,LK_1000_03,1,5395,3831,5000,2.140,60.354,56.544,330000,1024,60,9c85de4fea
sensitivity,sens_stall1250,LK_1000_03,2,5395,3864,5000,2.480,60.604,56.793,332000,1024,60,9c85de4fea
sensitivity,sens_stall1250,LK_1000_03,3,5395,3860,5000,2.460,60.586,56.763,332000,1024,60,9c85de4fea
sensitivity,sens_stall1250,LK_1000_08,1,5394,3872,5000,4.340,60.584,56.811,326000,1024,60,9c85de4fea
sensitivity,sens_stall1250,LK_1000_08,2,5394,3879,5000,4.030,60.337,56.483,324000,1024,60,9c85de4fea
sensitivity,sens_stall1250,LK_1000_08,3,5394,3872,5000,18.670,60.632,56.839,326000,1024,60,9c85de4fea
sensitivity,sens_stall1250,MF_800_03,1,3672,2400,2400,1.530,60.398,47.147,252000,1024,60,9c85de4fea
sensitivity,sens_stall1250,MF_800_03,2,3672,2400,2400,1.370,60.505,47.430,254000,1024,60,9c85de4fea
sensitivity,sens_stall1250,MF_800_03,3,3672,2398,2400,1.390,60.495,47.393,254000,1024,60,9c85de4fea
sensitivity,sens_stall1250,MF_800_08,1,3612,2396,2400,2.180,60.400,46.572,254000,1024,60,9c85de4fea
sensitivity,sens_stall1250,MF_800_08,2,3612,2396,2400,2.300,60.558,46.712,254000,1024,60,9c85de4fea
sensitivity,sens_stall1250,MF_800_08,3,3612,2396,2400,1.770,60.464,46.721,254000,1024,60,9c85de4fea
sensitivity,sens_stall1250,MF_1000_03,1,4643,2999,3000,3.640,60.699,46.661,230000,1024,60,9c85de4fea
sensitivity,sens_stall1250,MF_1000_03,2,4643,2999,3000,2.630,60.638,46.572,230000,1024,60,9c85de4fea
sensitivity,sens_stall1250,MF_1000_03,3,4643,2999,3000,9.210,60.713,46.982,232000,1024,60,9c85de4fea
sensitivity,sens_stall1250,MF_1000_08,1,4572,2999,3000,2.050,60.424,46.426,230000,1024,60,9c85de4fea
sensitivity,sens_stall1250,MF_1000_08,2,4572,2998,3000,1.970,60.571,46.726,232000,1024,60,9c85de4fea
sensitivity,sens_stall1250,MF_1000_08,3,4572,2998,3000,1.990,60.607,46.756,232000,1024,60,9c85de4fea
sensitivity,sens_stall20000,O_800_03,1,4107,2399,2400,2.500,60.358,44.445,280000,1024,60,20a7859389
sensitivity,sens_stall20000,O_800_03,2,4107,2400,2400,2.240,60.400,44.211,278000,1024,60,20a7859389
sensitivity,sens_stall20000,O_800_03,3,4107,2400,2400,4.240,60.328,44.489,280000,1024,60,20a7859389
sensitivity,sens_stall20000,O_800_08,1,4063,2400,2400,1.330,60.379,44.040,282000,1024,60,20a7859389
sensitivity,sens_stall20000,O_800_08,2,4063,2399,2400,1.650,60.621,44.762,286000,1024,60,20a7859389
sensitivity,sens_stall20000,O_800_08,3,4063,2400,2400,1.260,60.514,44.629,286000,1024,60,20a7859389
