experiment,variant,instance,seed,time_s,value
late_ablation,late_norestart,LK_1000_04,5,0.470,5142
late_ablation,late_norestart,LK_1000_04,5,0.910,5395
late_ablation,late_norestart,LK_1000_04,5,1.330,5424
late_ablation,late_norestart,LK_1000_04,5,1.670,5427
late_ablation,late_norestart,LK_1000_04,5,2.010,5430
late_ablation,late_norestart,LK_1000_04,5,2.360,5431
late_ablation,late_norestart,LK_1000_04,5,12.490,5432
late_ablation,late_norestart,LK_1000_07,1,0.470,4982
late_ablation,late_norestart,LK_1000_07,1,0.910,5219
late_ablation,late_norestart,LK_1000_07,1,1.340,5240
late_ablation,late_norestart,LK_1000_07,1,1.710,5266
late_ablation,late_norestart,LK_1000_07,1,2.080,5268
late_ablation,late_norestart,LK_1000_07,1,2.450,5269
late_ablation,late_norestart,LK_1000_07,1,4.680,5270
late_ablation,late_norestart,LK_1000_07,1,5.050,5271
late_ablation,late_norestart,LK_1000_07,1,5.790,5272
late_ablation,late_norestart,LK_1000_07,1,6.160,5273
late_ablation,late_norestart,LK_1000_07,2,0.570,4993
late_ablation,late_norestart,LK_1000_07,2,1.020,5211
late_ablation,late_norestart,LK_1000_07,2,1.460,5243
late_ablation,late_norestart,LK_1000_07,2,1.820,5250
late_ablation,late_norestart,LK_1000_07,2,2.190,5257
late_ablation,late_norestart,LK_1000_07,2,2.560,5262
late_ablation,late_norestart,LK_1000_07,2,2.940,5268
late_ablation,late_norestart,LK_1000_07,2,5.540,5270
late_ablation,late_norestart,LK_1000_07,2,22.940,5271
late_ablation,late_norestart,LK_1000_07,2,45.120,5273
late_ablation,late_norestart,LK_1000_07,3,0.480,4997
late_ablation,late_norestart,LK_1000_07,3,0.920,5206
late_ablation,late_norestart,LK_1000_07,3,1.350,5247
late_ablation,late_norestart,LK_1000_07,3,1.720,5264
late_ablation,late_norestart,LK_1000_07,3,2.090,5266
late_ablation,late_norestart,LK_1000_07,3,2.830,5268
late_ablation,late_norestart,LK_1000_07,3,3.200,5270
late_ablation,late_norestart,LK_1000_07,3,4.680,5271
late_ablation,late_norestart,LK_1000_07,3,36.830,5272
late_ablation,late_norestart,LK_1000_07,3,75.260,5273
late_ablation,late_norestart,LK_1000_07,4,0.460,4990
late_ablation,late_norestart,LK_1000_07,4,0.900,5210
late_ablation,late_norestart,LK_1000_07,4,1.340,5233
late_ablation,late_norestart,LK_1000_07,4,1.700,5250
late_ablation,late_norestart,LK_1000_07,4,2.080,5267
late_ablation,late_norestart,LK_1000_07,4,2.450,5270
late_ablation,late_norestart,LK_1000_07,4,3.190,5272
late_ablation,late_norestart,LK_1000_07,4,3.560,5273
late_ablation,late_norestart,LK_1000_07,5,0.470,4999
