experiment,variant,instance,seed,time_s,value
design_study,v6_prgen,LK_1000_07,1,6.330,5272
design_study,v6_prgen,LK_1000_07,1,102.010,5273
design_study,v6_prgen,MF_800_09,1,0.380,3427
design_study,v6_prgen,MF_800_09,1,0.890,3597
design_study,v6_prgen,MF_800_09,1,1.720,3604
design_study,v6_prgen,MF_1000_06,1,0.610,4358
design_study,v6_prgen,MF_1000_06,1,1.150,4587
design_study,v6_prgen,MF_1000_06,1,2.150,4596
design_study,v6_prgen,MF_1000_06,1,3.030,4598
design_study,v6_prgen,MF_1000_06,1,3.890,4599
design_study,v6_nocoop600,LK_800_08,1,0.420,3939
design_study,v6_nocoop600,LK_800_08,1,0.870,4129
design_study,v6_nocoop600,LK_800_08,1,1.210,4134
design_study,v6_nocoop600,LK_800_08,1,3.150,4137
design_study,v6_nocoop600,LK_800_08,1,4.130,4140
design_study,v6_nocoop600,LK_800_08,1,4.450,4151
design_study,v6_nocoop600,LK_800_08,1,7.710,4155
design_study,v6_nocoop600,LK_800_08,1,8.690,4156
design_study,v6_nocoop600,LK_800_08,1,9.670,4157
design_study,v6_nocoop600,LK_800_08,1,18.830,4158
design_study,v6_nocoop600,LK_800_10,1,0.440,4034
design_study,v6_nocoop600,LK_800_10,1,0.890,4251
design_study,v6_nocoop600,LK_800_10,1,2.230,4259
design_study,v6_nocoop600,LK_800_10,1,2.560,4275
design_study,v6_nocoop600,LK_800_10,1,4.210,4277
design_study,v6_nocoop600,LK_800_10,1,5.540,4279
design_study,v6_nocoop600,LK_800_10,1,9.850,4281
design_study,v6_nocoop600,LK_800_10,1,13.830,4283
design_study,v6_nocoop600,LK_800_10,1,24.450,4284
design_study,v6_nocoop600,LK_800_10,1,38.700,4285
design_study,v6_nocoop600,LK_1000_04,1,0.490,5129
design_study,v6_nocoop600,LK_1000_04,1,0.970,5395
design_study,v6_nocoop600,LK_1000_04,1,1.320,5401
design_study,v6_nocoop600,LK_1000_04,1,1.670,5414
design_study,v6_nocoop600,LK_1000_04,1,2.720,5426
design_study,v6_nocoop600,LK_1000_04,1,4.100,5427
design_study,v6_nocoop600,LK_1000_04,1,4.800,5428
design_study,v6_nocoop600,LK_1000_04,1,6.530,5429
design_study,v6_nocoop600,LK_1000_04,1,9.990,5430
design_study,v6_nocoop600,LK_1000_04,1,14.130,5431
design_study,v6_nocoop600,LK_1000_04,1,81.530,5432
design_study,v6_nocoop600,LK_1000_07,1,0.490,4992
design_study,v6_nocoop600,LK_1000_07,1,0.970,5208
design_study,v6_nocoop600,LK_1000_07,1,1.340,5229
design_study,v6_nocoop600,LK_1000_07,1,2.050,5235
design_study,v6_nocoop600,LK_1000_07,1,2.780,5236
design_study,v6_nocoop600,LK_1000_07,1,3.140,5239
design_study,v6_nocoop600,LK_1000_07,1,4.570,5247
design_study,v6_nocoop600,LK_1000_07,1,4.930,5251
design_study,v6_nocoop600,LK_1000_07,1,5.650,5258
design_study,v6_nocoop600,LK_1000_07,1,12.840,5259
design_study,v6_nocoop600,LK_1000_07,1,15.360,5261
design_study,v6_nocoop600,LK_1000_07,1,16.800,5270
design_study,v6_nocoop600,LK_1000_07,1,18.600,5272
design_study,v6_nocoop600,LK_1000_07,1,77.450,5273
design_study,v6_nocoop600,MF_800_09,1,0.460,3427
design_study,v6_nocoop600,MF_800_09,1,0.970,3597
design_study,v6_nocoop600,MF_800_09,1,1.370,3603
design_study,v6_nocoop600,MF_800_09,1,4.430,3604
design_study,v6_nocoop600,MF_1000_06,1,0.440,4358
design_study,v6_nocoop600,MF_1000_06,1,0.980,4587
design_study,v6_nocoop600,MF_1000_06,1,1.840,4595
design_study,v6_nocoop600,MF_1000_06,1,2.260,4599
design_study,v7_swap0,LK_800_08,1,0.430,3937
design_study,v7_swap0,LK_800_08,1,0.600,4061
design_study,v7_swap0,LK_800_08,1,0.700,4081
design_study,v7_swap0,LK_800_08,1,0.960,4088
design_study,v7_swap0,LK_800_08,1,1.180,4111
design_study,v7_swap0,LK_800_08,1,1.230,4135
design_study,v7_swap0,LK_800_08,1,1.500,4140
design_study,v7_swap0,LK_800_08,1,1.550,4141
design_study,v7_swap0,LK_800_08,1,2.040,4144
design_study,v7_swap0,LK_800_08,1,2.270,4147
design_study,v7_swap0,LK_800_08,1,2.450,4149
design_study,v7_swap0,LK_800_08,1,3.130,4151
design_study,v7_swap0,LK_800_08,1,3.580,4157
