experiment,variant,instance,seed,time_s,value
ablation,abl_noarchive,MF_800_08,3,0.360,3356
ablation,abl_noarchive,MF_800_08,3,0.820,3582
ablation,abl_noarchive,MF_800_08,3,1.320,3602
ablation,abl_noarchive,MF_800_08,3,1.730,3612
ablation,abl_noarchive,MF_1000_03,1,0.440,4414
ablation,abl_noarchive,MF_1000_03,1,0.950,4631
ablation,abl_noarchive,MF_1000_03,1,1.490,4640
ablation,abl_noarchive,MF_1000_03,1,3.450,4643
ablation,abl_noarchive,MF_1000_03,2,0.430,4425
ablation,abl_noarchive,MF_1000_03,2,0.930,4635
ablation,abl_noarchive,MF_1000_03,2,1.480,4636
ablation,abl_noarchive,MF_1000_03,2,2.440,4642
ablation,abl_noarchive,MF_1000_03,2,4.460,4643
ablation,abl_noarchive,MF_1000_03,3,0.430,4418
ablation,abl_noarchive,MF_1000_03,3,0.930,4628
ablation,abl_noarchive,MF_1000_03,3,1.470,4633
ablation,abl_noarchive,MF_1000_03,3,1.920,4642
ablation,abl_noarchive,MF_1000_03,3,3.950,4643
ablation,abl_noarchive,MF_1000_08,1,0.510,4267
ablation,abl_noarchive,MF_1000_08,1,1.010,4540
ablation,abl_noarchive,MF_1000_08,1,1.550,4568
ablation,abl_noarchive,MF_1000_08,1,2.040,4572
ablation,abl_noarchive,MF_1000_08,2,0.470,4287
ablation,abl_noarchive,MF_1000_08,2,0.970,4545
ablation,abl_noarchive,MF_1000_08,2,1.500,4566
ablation,abl_noarchive,MF_1000_08,2,1.950,4572
ablation,abl_noarchive,MF_1000_08,3,0.420,4256
ablation,abl_noarchive,MF_1000_08,3,0.930,4540
ablation,abl_noarchive,MF_1000_08,3,1.470,4570
ablation,abl_noarchive,MF_1000_08,3,1.920,4572
